종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"005305","롯데칠성우","KOSPI",,"76500","-500","-0.65","77000","78100","76500","13","1000200","59311215000","775310"
"011170","롯데케미칼","KOSPI",,"253500","1000","0.40","254000","256000","253000","24042","6122469500","8688818716500","34275419"
"002270","롯데푸드","KOSPI",,"421000","-3500","-0.82","425000","425000","421000","143","60362000","509012155000","1209055"
"071840","롯데하이마트","KOSPI",,"31100","200","0.65","30900","31200","30900","3670","113872150","734199843200","23607712"
"038060","루멘스","KOSDAQ","관리종목(소속부없음)","1215","5","0.41","1215","1215","1205","7555","9139850","58445228835","48103069"
"162120","루켄테크놀러지스","KONEX","일반기업부","3595","85","2.42","3595","3595","3595","1","3595","36670671675","10200465"
"253610","루트락","KONEX","일반기업부","2995","65","2.22","2995","2995","2995","1","2995","23278766285","7772543"
"085370","루트로닉","KOSDAQ","투자주의환기종목(소속부없음)","18300","-300","-1.61","18550","18550","18100","50423","923183450","478351971600","26139452"
"08537M","루트로닉3우C","KOSDAQ","투자주의환기종목(소속부없음)","27000","0","0.00","0","0","0","0","0","9532294200","365222"
"060240","룽투코리아","KOSDAQ","벤처기업부","6820","10","0.15","6730","6850","6730","9096","61658370","173427716880","25429284"
"058470","리노공업","KOSDAQ","우량기업부","178900","-1300","-0.72","180200","181000","178300","2696","483768900","2726859993000","15242370"
"039980","리노스","KOSDAQ","중견기업부","1410","-10","-0.70","1415","1420","1405","25197","35683385","61442563260","43576286"
"019570","리더스 기술투자","KOSDAQ","중견기업부","758","-2","-0.26","753","776","751","263676","202273416","95011096132","125344454"
"016100","리더스코스메틱","KOSDAQ","중견기업부","4490","-60","-1.32","4550","4550","4435","3949","17616980","85763014060","19100894"
"012700","리드코프","KOSDAQ","우량기업부","10050","-150","-1.47","10150","10200","9970","54168","544050150","265783656750","26446135"
"302550","리메드","KOSDAQ","기술성장기업부","29650","-250","-0.84","29600","30050","29450","8650","257631900","181298364400","6114616"
"029480","릭스솔루션","KOSDAQ","중견기업부","492","-5","-1.01","495","495","488","46292","22694332","41533576788","84417839"
"277070","린드먼아시아","KOSDAQ","중견기업부","7190","-80","-1.10","7130","7190","7130","8102","57919330","98193830000","13657000"
"042500","링네트","KOSDAQ","우량기업부","6590","60","0.92","6530","6590","6510","15860","103794100","101201826020","15356878"
"219420","링크제니시스","KOSDAQ","기술성장기업부","8570","20","0.23","8440","8570","8440","10322","87731710","98293674990","11469507"
"027740","마니커","KOSPI",,"479","-1","-0.21","480","480","474","120349","57312582","95068372526","198472594"
"195500","마니커에프앤지","KOSDAQ","중견기업부","5340","40","0.75","5280","5400","5210","21321","113097330","84201120000","15768000"
"222810","마이더스AI","KOSDAQ","관리종목(소속부없음)","384","1","0.26","382","385","375","105689","40118817","54231280896","141227294"
"305090","마이크로디지탈","KOSDAQ","기술성장기업부","36950","1150","3.21","35550","37550","35000","96861","3545211850","268316120000","7261600"
"098120","마이크로컨텍솔","KOSDAQ","벤처기업부","9230","-60","-0.65","9190","9230","9100","6888","63133320","76726830180","8312766"
"147760","마이크로프랜드","KOSDAQ","벤처기업부","9000","-90","-0.99","9020","9030","8940","10025","90027960","97378794000","10819866"
"038290","마크로젠","KOSDAQ","우량기업부","34000","100","0.29","33800","34000","33500","7437","250379300","364328734000","10715551"
"204320","만도","KOSPI",,"62100","-200","-0.32","62200","62400","61600","13273","823139100","2916037152000","46957120"
"001080","만호제강","KOSPI",,"23150","-150","-0.64","23450","23450","23000","1179","27424350","96072500000","4150000"
"220630","맘스터치","KOSDAQ","우량기업부","4555","30","0.66","4505","4570","4500","30528","138470090","463778853705","101817531"
"267980","매일유업","KOSDAQ","우량기업부","73800","-200","-0.27","73800","74100","73400","821","60544700","578860484400","7843638"
"005990","매일홀딩스","KOSDAQ","우량기업부","10300","0","0.00","10300","10300","10200","1606","16527500","141298531200","13718304"
"127160","매직마이크로","KOSDAQ","관리종목(소속부없음)","282","0","0.00","0","0","0","0","0","24427827282","86623501"
"093520","매커스","KOSDAQ","중견기업부","6160","-30","-0.48","6160","6190","6120","5855","35989120","99564646720","16163092"
"141070","맥스로텍","KOSDAQ","투자주의환기종목(소속부없음)","121","-29","-19.33","121","121","121","1231837","149298255","4343337350","35895350"
"377030","맥스트","KOSDAQ","기술성장기업부","56100","-1000","-1.75","56600","56600","55500","29542","1655283700","478728845100","8533491"
"088980","맥쿼리인프라","KOSPI",,"12600","0","0.00","12550","12600","12550","38311","481605500","5101053892200","404845547"
"094800","맵스리얼티1","KOSPI",,"4680","10","0.21","4700","4700","4680","841","3951525","434464669080","92834331"
"100590","머큐리","KOSDAQ","우량기업부","9300","-10","-0.11","9310","9340","9190","3229","29823790","137301480000","14763600"
"067280","멀티캠퍼스","KOSDAQ","우량기업부","36850","-50","-0.14","36850","36900","36550","528","19390500","218401806150","5926779"
"072870","메가스터디","KOSDAQ","중견기업부","13250","-100","-0.75","13350","13350","13250","2778","36878200","157952706750","11920959"
"215200","메가스터디교육","KOSDAQ","우량기업부","78000","-1100","-1.39","79200","79300","77300","5249","409690800","925226640000","11861880"
"133750","메가엠디","KOSDAQ","중견기업부","5110","-20","-0.39","5130","5140","5060","23356","118989010","119610163470","23407077"
"235980","메드팩토","KOSDAQ","기술성장기업부","60600","-800","-1.30","61400","62000","59800","26399","1597748900","1242926725200","20510342"
"200580","메디쎄이","KONEX","일반기업부","13300","0","0.00","0","0","0","0","0","49556850700","3726079"
"041920","메디아나","KOSDAQ","우량기업부","11300","0","0.00","11200","11300","11200","993","11146800","97750604800","8650496"
"233250","메디안디노스틱","KONEX","일반기업부","37000","-1850","-4.76","37000","37000","37000","1","37000","64621758000","1746534"
"014100","메디앙스","KOSDAQ","투자주의환기종목(소속부없음)","6200","0","0.00","0","0","0","0","0","73160000000","11800000"
"236340","메디젠휴먼케어","KONEX","일반기업부","6190","0","0.00","0","0","0","0","0","14889308390","2405381"
"054180","메디콕스","KOSDAQ","중견기업부","1350","5","0.37","1350","1360","1320","302607","405603355","99907661250","74005675"
"086900","메디톡스","KOSDAQ","우량기업부","159500","1700","1.08","158000","162000","153000","35280","5580199000","997574248000","6254384"
"078160","메디포스트","KOSDAQ","벤처기업부","26350","-150","-0.57","26500","26500","26200","7304","192179900","428561511900","16264194"
"065650","메디프론","KOSDAQ","중견기업부","3020","5","0.17","3030","3035","2990","60675","183221290","131720196180","43615959"
"138040","메리츠금융지주","KOSPI",,"36600","100","0.27","37300","37300","36200","37140","1366515900","4904813360400","134011294"
"008560","메리츠증권","KOSPI",,"5450","0","0.00","5400","5470","5400","84198","458662250","3715431655550","681730579"
"000060","메리츠화재","KOSPI",,"31700","500","1.60","31550","31750","31250","13940","439355850","3823812500000","120625000"
"021880","메이슨캐피탈","KOSDAQ","중견기업부","545","2","0.37","539","545","538","18025","9753694","82395502360","151184408"
"140410","메지온","KOSDAQ","중견기업부","177800","-1800","-1.00","178700","178900","176300","6157","1092259500","1582456626800","8900206"
"241770","메카로","KOSDAQ","투자주의환기종목(소속부없음)","11700","-250","-2.09","11750","11850","11600","1524","17862650","119253888000","10192640"
"090370","메타랩스","KOSPI",,"1140","-10","-0.87","1150","1150","1130","17715","20129355","75106977960","65883314"
"059210","메타바이오메드","KOSDAQ","벤처기업부","3430","55","1.63","3340","3450","3330","136911","465107860","81847863930","23862351"
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","11400","550","5.07","10850","11800","10850","80790","922000600","182976042000","16050530"
"096640","멜파스","KOSDAQ","중견기업부","5000","85","1.73","5020","5130","4990","571988","2888343010","180728675000","36145735"
"017180","명문제약","KOSPI",,"5430","-10","-0.18","5390","5450","5370","18321","98865190","184367255220","33953454"
"257370","명성티엔에스","KOSDAQ","투자주의환기종목(소속부없음)","9210","0","0.00","0","0","0","0","0","59319850890","6440809"
"009900","명신산업","KOSPI",,"29650","-350","-1.17","30150","30250","29250","127970","3812400250","1555739443450","52470133"
"267060","명진홀딩스","KONEX","일반기업부","1005","0","0.00","1010","1140","881","2601","2714895","8856420795","8812359"
"012690","모나리자","KOSPI",,"4550","-20","-0.44","4530","4565","4530","9173","41658065","166399210250","36571255"
"005360","모나미","KOSPI",,"5150","30","0.59","5100","5150","5070","13304","67888610","97321131050","18897307"
"080420","모다이노칩","KOSDAQ","우량기업부","3560","5","0.14","3535","3560","3530","3327","11805515","283808974320","79721622"
"080160","모두투어","KOSDAQ","중견기업부","25750","50","0.19","25750","25950","25250","41268","1059334150","486675000000","18900000"
"204210","모두투어리츠","KOSPI",,"3975","-10","-0.25","3985","3985","3975","351","1395410","31111589625","7826815"
"100030","모바일리더","KOSDAQ","중견기업부","20850","-150","-0.71","20700","20900","20600","530","10949000","68465436900","3283714"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부","4570","25","0.55","4520","4625","4520","544663","2498083130","148353378220","32462446"
"101330","모베이스","KOSDAQ","중견기업부","3785","50","1.34","3745","3820","3745","46559","176706135","90681741580","23958188"
"012860","모베이스전자","KOSDAQ","중견기업부","2175","40","1.87","2150","2190","2150","49665","107707040","143121779475","65803117"
"348030","모비릭스","KOSDAQ","중견기업부","21250","300","1.43","20950","21250","20750","2422","50916000","197710000000","9304000"
"250060","모비스","KOSDAQ","기술성장기업부","2505","-35","-1.38","2520","2520","2490","29466","73725280","80589141570","32171314"
"033200","모아텍","KOSDAQ","중견기업부","8020","-40","-0.50","8060","8060","8010","1124","9026370","114936103700","14331185"
"009680","모토닉","KOSPI",,"12000","200","1.69","11650","12150","11650","20839","247748650","396000000000","33000000"
"118990","모트렉스","KOSDAQ","중견기업부","6860","290","4.41","6700","6890","6690","1251690","8535658660","279110192620","40686617"
"006920","모헨즈","KOSDAQ","중견기업부","6320","-50","-0.78","6190","6330","6190","39384","245430690","69014400000","10920000"
"009580","무림P&P","KOSPI",,"4775","-25","-0.52","4800","4800","4745","4093","19534540","297808747100","62368324"
"001810","무림SP","KOSDAQ","우량기업부","3650","20","0.55","3650","3665","3610","33859","123582310","80801875000","22137500"
"009200","무림페이퍼","KOSPI",,"2975","10","0.34","2960","2980","2955","6662","19750700","123787697250","41609310"
"322970","무진메디","KONEX","일반기업부","5440","20","0.37","5310","5440","5310","644","3499830","36879816320","6779378"
"033920","무학","KOSPI",,"11150","-350","-3.04","11050","11350","10900","92200","1022089600","317775000000","28500000"
"008420","문배철강","KOSPI",,"4995","-5","-0.10","4940","5000","4910","35966","178479190","102415007475","20503505"
"279600","미디어젠","KOSDAQ","기술성장기업부","14100","-450","-3.09","14100","14100","13950","5417","76035150","66055412100","4684781"
"095500","미래나노텍","KOSDAQ","우량기업부","4435","-35","-0.78","4455","4465","4415","13823","61318425","127801306115","28816529"
"025560","미래산업","KOSPI",,"14450","-50","-0.34","14300","14450","14250","3055","43856850","64331501150","4452007"
"218150","미래생명자원","KOSDAQ","벤처기업부","4005","-5","-0.12","3965","4005","3955","3448","13701220","74779069140","18671428"
"007120","미래아이앤지","KOSPI",,"597","22","3.83","578","606","575","1413012","843037831","77302036356","129484148"
"353490","미래에셋대우스팩 5호","KOSDAQ","SPAC(소속부없음)","2225","20","0.91","2210","2230","2210","13888","30900810","11258500000","5060000"
"328380","미래에셋대우스팩3호","KOSDAQ","SPAC(소속부없음)","2170","5","0.23","2170","2170","2165","19","41150","14065940000","6482000"
"357250","미래에셋맵스리츠","KOSPI",,"4970","-5","-0.10","4975","4980","4970","2326","11571450","99897000000","20100000"
"100790","미래에셋벤처투자","KOSDAQ","중견기업부","9520","90","0.95","9330","9540","9310","21641","204166320","439784234960","46195823"
"085620","미래에셋생명","KOSPI",,"4845","55","1.15","4775","4890","4750","116352","564107325","857643435705","177016189"
"006800","미래에셋증권","KOSPI",,"8810","-50","-0.56","8790","8870","8770","106721","939711700","5597137554480","635316408"
"00680K","미래에셋증권2우B","KOSPI",,"4700","-30","-0.63","4725","4730","4700","59005","277734905","658000000000","140000000"
"006805","미래에셋증권우","KOSPI",,"5970","-30","-0.50","6050","6050","5960","2129","12714520","84032227500","14075750"
"208890","미래엔에듀파트너","KONEX","일반기업부","3580","0","0.00","0","0","0","0","0","11279935600","3150820"
"049950","미래컴퍼니","KOSDAQ","우량기업부","28450","250","0.89","28150","28450","28150","4636","131240500","237907605700","8362306"
"213090","미래테크놀로지","KOSDAQ","중견기업부","11350","-150","-1.30","11450","11450","11350","1109","12659550","69470943800","6120788"
"207760","미스터블루","KOSDAQ","중견기업부","8920","0","0.00","8840","9100","8840","5834","52322000","220873784200","24761635"
"225850","미애부","KONEX","일반기업부","283","0","0.00","0","0","0","0","0","1414575217","4998499"
"002840","미원상사","KOSPI",,"205500","0","0.00","205500","205500","204000","13","2663000","1021335000000","4970000"
"268280","미원에스씨","KOSPI",,"185500","0","0.00","185000","186500","185000","49","9081000","946050000000","5100000"
"107590","미원홀딩스","KOSPI",,"126500","-500","-0.39","126500","126500","126000","11","1390500","293480000000","2320000"
"134380","미원화학","KOSPI",,"80700","0","0.00","80700","80700","80700","1","80700","177480927600","2199268"
"003650","미창석유","KOSPI",,"79300","-200","-0.25","79300","79300","79300","7","555100","137955989600","1739672"
"059090","미코","KOSDAQ","우량기업부","14500","-100","-0.68","14400","14600","14350","26417","382030350","475407512500","32786725"
"214610","미코바이오메드","KOSDAQ","기술성장기업부","12150","-50","-0.41","12250","12250","11950","19275","232670400","222236865000","18291100"
"201490","미투온","KOSDAQ","중견기업부","5540","-20","-0.36","5550","5550","5490","8432","46545260","173168045800","31257770"
"950190","미투젠","KOSDAQ","외국기업(소속부없음)","21100","0","0.00","21150","21150","20900","4894","102631900","286535721200","13579892"
"214180","민앤지","KOSDAQ","우량기업부","21550","100","0.47","21450","21700","21300","4038","86916250","266411357800","12362476"
"155900","바다로19호","KOSPI",,"2775","0","0.00","2785","2785","2770","4098","11366090","42180011100","15200004"
"206640","바디텍메드","KOSDAQ","우량기업부","18300","-50","-0.27","18400","18400","17850","35370","641620750","429804048000","23486560"
"018700","바른손","KOSDAQ","중견기업부","2660","0","0.00","2640","2685","2600","72886","191292490","78394155420","29471487"
"035620","바른손이앤에이","KOSDAQ","중견기업부","1335","10","0.75","1330","1355","1305","93193","124011190","98107151505","73488503"
"064520","바른전자","KOSDAQ","관리종목(소속부없음)","1005","0","0.00","0","0","0","0","0","74054909385","73686477"
"053030","바이넥스","KOSDAQ","우량기업부","18350","50","0.27","18200","18400","17900","54748","991333200","582815230800","31761048"
"301300","바이브컴퍼니","KOSDAQ","기술성장기업부","39900","-600","-1.48","40150","40200","39200","12650","501827500","215227383000","5394170"
"064550","바이오니아","KOSDAQ","기술성장기업부","64500","-4300","-6.25","68300","68400","63000","336713","21895567100","1626146845500","25211579"
"314930","바이오다인","KOSDAQ","기술성장기업부","42800","1400","3.38","42000","42900","41700","6404","270963450","263998746000","6168195"
"208710","바이오로그디바이스","KOSDAQ","중견기업부","5060","50","1.00","5010","5110","4950","737733","3718301210","209642944720","41431412"
"142760","바이오리더스","KOSDAQ","기술성장기업부","11300","50","0.44","11150","11500","10900","192026","2158401150","310491139600","27477092"
"086820","바이오솔루션","KOSDAQ","기술성장기업부","26000","150","0.58","25850","26350","25800","1999","51937150","210377076000","8091426"
"038460","바이오스마트","KOSDAQ","우량기업부","6330","20","0.32","6200","6350","6200","33231","207525540","127155774000","20087800"
"281310","바이오시네틱스","KONEX","일반기업부","9600","-130","-1.34","9600","9600","9600","100","960000","25448544000","2650890"
"266470","바이오인프라생명과학","KONEX","일반기업부","3720","60","1.64","3760","3760","3720","7","26145","52477470840","14106847"
"086040","바이오톡스텍","KOSDAQ","벤처기업부","9980","30","0.30","9950","10050","9900","7866","78358970","146377887540","14667123"
"199290","바이오프로테크","KONEX","일반기업부","2930","0","0.00","0","0","0","0","0","13263524000","4526800"
"032980","바이온","KOSDAQ","중견기업부","1505","-15","-0.99","1510","1530","1495","105746","159043210","100685669385","66900777"
"222160","바이옵트로","KONEX","일반기업부","8280","0","0.00","0","0","0","0","0","62426020800","7093866"
"308080","바이젠셀","KOSDAQ","기술성장기업부","52700","900","1.74","51300","52900","50500","48917","2525390300","497087480000","9432400"
"043150","바텍","KOSDAQ","우량기업부","42200","-300","-0.71","41750","42250","41750","8014","336061750","626849603200","14854256"
"323990","박셀바이오","KOSDAQ","기술성장기업부","76000","-700","-0.91","76400","76700","75400","18916","1437000100","1156948000000","15223000"
"003610","방림","KOSPI",,"2505","0","0.00","2480","2515","2480","11316","28281665","105996795450","42314090"
"267790","배럴","KOSDAQ","중견기업부","8970","-10","-0.11","8980","8980","8860","1327","11857140","70732935000","7885500"
"001340","백광산업","KOSPI",,"5620","-50","-0.88","5610","5660","5590","45820","257016210","252441447340","44918407"
"046310","백금T&A","KOSDAQ","중견기업부","3810","65","1.74","3720","3845","3715","61130","230454390","62555022210","16418641"
"035150","백산","KOSPI",,"8830","80","0.91","8890","8890","8780","17156","151637970","213686000000","24200000"
"066410","버킷스튜디오","KOSDAQ","중견기업부","2340","-20","-0.85","2300","2340","2295","82560","191074100","96433117560","41210734"
"002410","범양건영","KOSPI",,"9300","-10","-0.11","9200","9360","9150","231936","2149417360","230937432600","24831982"
"206400","베노홀딩스","KOSDAQ","중견기업부","5860","-10","-0.17","5800","5880","5720","28022","162571930","135453712480","23114968"
"019010","베뉴지","KOSDAQ","중견기업부","2095","-30","-1.41","2100","2110","2090","9149","19184810","100979000000","48200000"
"177350","베셀","KOSDAQ","중견기업부","5120","-60","-1.16","5160","5160","5070","19725","100639180","58778101760","11480098"
"299910","베스파","KOSDAQ","관리종목(소속부없음)","14000","-200","-1.41","14250","14300","13950","3469","48748050","114896824000","8206916"
"096300","베트남개발1","KOSPI",,"233","-2","-0.85","235","236","233","24728","5797297","32079489163","137680211"
"007210","벽산","KOSPI",,"4005","5","0.13","3995","4015","3955","39862","158929420","274582800000","68560000"
"225530","보광산업","KOSDAQ","벤처기업부","11050","150","1.38","10650","11200","10450","1505344","16367308000","401542933350","36338727"
"250000","보라티알","KOSDAQ","중견기업부","15700","0","0.00","15600","15700","15500","1652","25720250","105986508100","6750733"
"002760","보락","KOSPI",,"2340","15","0.65","2335","2355","2310","59289","138207300","140166000000","59900000"
"003850","보령제약","KOSPI",,"16650","150","0.91","16500","16750","16500","13194","218779900","1143688500000","68690000"
"006910","보성파워텍","KOSDAQ","중견기업부","4115","-20","-0.48","4120","4130","4075","147086","602980190","202169225760","49129824"
"000890","보해양조","KOSPI",,"1080","0","0.00","1075","1085","1070","155345","167551180","147728857320","136785979"
"226340","본느","KOSDAQ","중견기업부","3085","-10","-0.32","3070","3095","3055","11191","34345595","94708253660","30699596"
"206950","볼빅","KONEX","일반기업부","3840","0","0.00","0","0","0","0","0","16063998720","4183333"
"003000","부광약품","KOSPI",,"21850","400","1.86","21550","22100","21500","194846","4257194850","1552727620650","71063049"
"001270","부국증권","KOSPI",,"24600","-50","-0.20","24600","24650","24600","30","738100","255099195600","10369886"
"001275","부국증권우","KOSPI",,"22900","0","0.00","0","0","0","0","0","68400000000","3000000"
"026940","부국철강","KOSPI",,"5730","-80","-1.38","5630","5800","5630","138703","791088220","114600000000","20000000"
"014470","부방","KOSDAQ","중견기업부","2890","20","0.70","2855","2890","2845","19156","54818800","173551031400","60052260"
"015350","부산가스","KOSPI",,"60300","200","0.33","60300","61200","60100","798","48531200","663300000000","11000000"
"011390","부산산업","KOSPI",,"134000","500","0.37","134500","134500","133500","261","34873500","141504000000","1056000"
"005030","부산주공","KOSPI",,"681","6","0.89","667","690","658","446437","303033124","38714521077","56849517"
"008470","부스타","KOSDAQ","우량기업부","6680","-70","-1.04","6650","6690","6630","5403","35942990","56144064000","8404800"
"338220","뷰노","KOSDAQ","기술성장기업부","22000","350","1.62","21500","22200","21350","13138","286522050","245710432000","11168656"
"100120","뷰웍스","KOSDAQ","우량기업부","42500","1050","2.53","41550","42650","41450","11618","489304150","425079262500","10001865"
"337930","브랜드엑스코퍼레이션","KOSDAQ","우량기업부","11200","50","0.45","11150","11450","11050","22971","259651200","221030107200","19734831"
"099390","브레인즈컴퍼니","KOSDAQ","벤처기업부","38300","-400","-1.03","38350","38600","37600","17319","657342550","157366886800","4108796"
"064480","브리지텍","KOSDAQ","벤처기업부","5120","-60","-1.16","5110","5180","5070","57180","293107700","61196800000","11952500"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","기술성장기업부","12550","0","0.00","12450","12650","12450","5652","70853800","245900106700","19593634"
"251630","브이원텍","KOSDAQ","중견기업부","9920","-70","-0.70","9990","10050","9910","8127","80970260","149301753600","15050580"
"018290","브이티지엠피","KOSDAQ","우량기업부","8450","-80","-0.94","8520","8520","8410","13264","112143880","291388895850","34483893"
"044480","블루베리 NFT","KOSDAQ","중견기업부","2610","0","0.00","2585","2625","2500","10878","27890440","74633829570","28595337"
"033560","블루콤","KOSDAQ","벤처기업부","10350","0","0.00","10250","10450","10250","674","6951600","176985000000","17100000"
"191600","블루탑","KONEX","일반기업부","10900","1010","10.21","10900","10900","10900","1","10900","31065000000","2850000"
"126340","비나텍","KOSDAQ","벤처기업부","51300","400","0.79","50700","51500","50100","13804","699806900","263846519100","5143207"
"121800","비덴트","KOSDAQ","벤처기업부","11050","0","0.00","10950","11200","10900","226662","2508432050","504695545250","45673805"
"148140","비디아이","KOSDAQ","관리종목(소속부없음)","2630","-85","-3.13","2715","2730","2580","133521","352704245","69139557150","26288805"
"082800","비보존 헬스케어","KOSDAQ","중견기업부","1570","-20","-1.26","1570","1580","1545","339433","529361560","265717428900","169246770"
"318410","비비씨","KOSDAQ","중견기업부","16950","-50","-0.29","16800","17000","16800","346","5816500","94161368850","5555243"
"002070","비비안","KOSPI",,"3440","-25","-0.72","3425","3440","3405","23358","79978215","102491325600","29793990"
"100220","비상교육","KOSPI",,"9740","-60","-0.61","9740","9800","9600","5156","49854780","126588257340","12996741"
"200780","비씨월드제약","KOSDAQ","우량기업부","20500","200","0.99","19950","20650","19800","11144","223980550","182293872000","8892384"
"141000","비아트론","KOSDAQ","우량기업부","10700","0","0.00","10600","10700","10550","5918","62690600","129627397000","12114710"
"090460","비에이치","KOSDAQ","우량기업부","20600","-50","-0.24","20500","20750","20400","41137","846019200","694069372800","33692688"
"083650","비에이치아이","KOSDAQ","중견기업부","4740","-10","-0.21","4750","4750","4665","14314","67445355","123240000000","26000000"
"215050","비엔디생활건강","KONEX","일반기업부","1700","0","0.00","1700","1700","1700","2","3400","3606832200","2121666"
"086670","비엠티","KOSDAQ","우량기업부","12850","100","0.78","12600","12950","12600","6087","77930150","104682897650","8146529"
"335890","비올","KOSDAQ","벤처기업부","2245","-10","-0.44","2235","2245","2225","8971","20047265","125767443585","56021133"
"138580","비즈니스온","KOSDAQ","벤처기업부","22550","-100","-0.44","22300","22600","22300","721","16101150","256538722000","11376440"
"082920","비츠로셀","KOSDAQ","우량기업부","16300","0","0.00","16300","16350","16200","3813","62146950","351088177600","21539152"
"054220","비츠로시스","KOSDAQ","관리종목(소속부없음)","5430","0","0.00","0","0","0","0","0","132601544820","24420174"
"042370","비츠로테크","KOSDAQ","우량기업부","11850","150","1.28","11700","11850","11650","41594","489432900","310470296250","26200025"
"030790","비케이탑스","KOSPI",,"7960","-80","-1.00","8000","8000","7840","6215","49098210","116819654560","14675836"
"032850","비트컴퓨터","KOSDAQ","벤처기업부","9590","-10","-0.10","9670","9670","9500","16746","159934950","159417379870","16623293"
"148780","비플라이소프트","KONEX","일반기업부","12500","650","5.49","12000","12500","12000","404","4957000","65616475000","5249318"
"238200","비피도","KOSDAQ","기술성장기업부","13700","100","0.74","13500","13700","13500","1738","23601550","112066000000","8180000"
"093190","빅솔론","KOSDAQ","우량기업부","6250","50","0.81","6190","6250","6150","10741","66397550","120243156250","19238905"
"065450","빅텍","KOSDAQ","중견기업부","6840","-10","-0.15","6820","6850","6790","143240","976075600","195985152000","28652800"
"210120","빅텐츠","KONEX","일반기업부","11900","0","0.00","0","0","0","0","0","22550500000","1895000"
"005180","빙그레","KOSPI",,"56000","100","0.18","55900","56000","55500","1827","101790600","551669496000","9851241"
"072950","빛샘전자","KOSDAQ","벤처기업부","8850","10","0.11","8820","8930","8650","64667","567939890","55143102150","6230859"
"266170","뿌리깊은나무들","KONEX","일반기업부","3195","400","14.31","3195","3195","3195","12","38340","18604600020","5823036"
"143240","사람인에이치알","KOSDAQ","우량기업부","47500","-400","-0.84","47900","47900","47150","4827","228927850","553814992500","11659263"
"003960","사조대림","KOSPI",,"32700","0","0.00","32600","32700","32100","4870","157835800","299678070900","9164467"
"008040","사조동아원","KOSPI",,"1355","15","1.12","1335","1355","1335","134558","180990950","191250933000","141144600"
"007160","사조산업","KOSPI",,"60600","100","0.17","60300","60800","59600","1161","69853400","303000000000","5000000"
"014710","사조씨푸드","KOSPI",,"5670","-10","-0.18","5620","5670","5590","4486","25208820","97629138810","17218543"
"006090","사조오양","KOSPI",,"10850","-50","-0.46","10750","10900","10650","5714","61330950","102236718150","9422739"
"100090","삼강엠앤티","KOSDAQ","중견기업부","20000","-500","-2.44","20400","20400","19950","105565","2127292200","731487360000","36574368"
"122350","삼기","KOSDAQ","중견기업부","6240","-90","-1.42","6190","6310","6120","769903","4771949000","239238030720","38339428"
"014970","삼륭물산","KOSDAQ","중견기업부","7190","0","0.00","7180","7190","7110","308","2210090","108748750000","15125000"
"018310","삼목에스폼","KOSDAQ","우량기업부","16650","400","2.46","16200","16900","15950","8310","137341900","244755000000","14700000"
"053700","삼보모터스","KOSDAQ","중견기업부","6960","10","0.14","6950","6970","6860","9416","65053950","131014316160","18823896"
"009620","삼보산업","KOSDAQ","중견기업부","2335","-130","-5.27","2430","2435","2310","1129391","2659145000","88945394410","38092246"
"023600","삼보판지","KOSDAQ","우량기업부","14700","0","0.00","14650","14750","14550","7789","113941300","237699000000","16170000"
"001470","삼부토건","KOSPI",,"2770","40","1.47","2745","2815","2745","555344","1546010605","381003439360","137546368"
"006400","삼성SDI","KOSPI",,"765000","-5000","-0.65","762000","770000","761000","14490","11099601000","52604865450000","68764530"
"006405","삼성SDI우","KOSPI",,"412000","-3500","-0.84","415000","415500","410000","795","328086500","666573152000","1617896"
"006660","삼성공조","KOSPI",,"20100","750","3.88","19350","20100","19350","29483","583371800","163338911400","8126314"
"380320","삼성머스트스팩5호","KOSDAQ","SPAC(소속부없음)","5230","50","0.97","5120","5300","5120","18674","96911090","25156300000","4810000"
"028260","삼성물산","KOSPI",,"129500","-1000","-0.77","129500","130500","129500","32358","4198731500","24201876989500","186887081"
"02826K","삼성물산우B","KOSPI",,"125000","0","0.00","124500","125500","124000","906","113051000","203428125000","1627425"
"207940","삼성바이오로직스","KOSPI",,"924000","-7000","-0.75","925000","930000","922000","6801","6290888000","61136460000000","66165000"
"032830","삼성생명","KOSPI",,"74400","-300","-0.40","74200","74600","74100","22920","1701145900","14880000000000","200000000"
"377630","삼성스팩4호","KOSDAQ","SPAC(소속부없음)","6530","30","0.46","6470","6540","6340","26222","168442230","26250600000","4020000"
"018260","삼성에스디에스","KOSPI",,"169000","-1000","-0.59","169000","169500","168000","16340","2753657500","13076848200000","77377800"
"028050","삼성엔지니어링","KOSPI",,"22900","-350","-1.51","23150","23200","22900","144833","3339264500","4488400000000","196000000"
"009150","삼성전기","KOSPI",,"184500","500","0.27","183500","185500","183000","54195","10010647000","13780986912000","74693696"
"009155","삼성전기우","KOSPI",,"101000","0","0.00","100500","101000","100000","1068","107296000","293605384000","2906984"
"005930","삼성전자","KOSPI",,"76100","-200","-0.26","76400","76400","75800","1298953","98932110500","454300452055000","5969782550"
"005935","삼성전자우","KOSPI",,"71400","-600","-0.83","71400","71500","71100","143075","10199959500","58754110380000","822886700"
