종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"131030","디에이치피코리아","KOSDAQ","우량기업부","7350","-40","-0.54","7390","7450","7350","32267","238519490","121751257950","16564797"
"196490","디에이테크놀로지","KOSDAQ","벤처기업부","6050","-200","-3.20","6310","6550","6020","542754","3367709350","144368772350","23862607"
"066900","디에이피","KOSDAQ","우량기업부","4420","-95","-2.10","4515","4550","4420","56024","250576570","100530703260","22744503"
"127120","디엔에이링크","KOSDAQ","기술성장기업부","3920","-55","-1.38","3975","4020","3900","81294","319383040","64263272640","16393692"
"092070","디엔에프","KOSDAQ","우량기업부","26050","-700","-2.62","26750","26750","26000","61443","1611594200","301446900900","11571858"
"134580","디엠티","KOSDAQ","중견기업부","3040","-105","-3.34","3145","3170","3000","23707","73073860","34200000000","11250000"
"039840","디오","KOSDAQ","우량기업부","46850","-1050","-2.19","47950","48550","46800","92509","4383541350","739026376650","15774309"
"013570","디와이","KOSPI",,"5920","-30","-0.50","5950","6060","5830","179995","1073804900","155812227360","26319633"
"210540","디와이파워","KOSPI",,"15350","-150","-0.97","15500","15550","15200","52410","805037600","169490217800","11041708"
"104460","디와이피엔에프","KOSDAQ","우량기업부","35900","-400","-1.10","36550","36700","35400","39567","1415425650","384619137500","10713625"
"079810","디이엔티","KOSDAQ","중견기업부","6280","-140","-2.18","6420","6490","6040","76510","476189400","81871474520","13036859"
"113810","디젠스","KOSDAQ","벤처기업부","1620","200","14.08","1420","1775","1395","36432331","59652184070","52857442620","32628051"
"043360","디지아이","KOSDAQ","벤처기업부","3905","-75","-1.88","3980","4065","3895","70012","275240890","35145000000","9000000"
"197140","디지캡","KOSDAQ","벤처기업부","6170","-70","-1.12","6190","6260","6130","32675","202995250","53106226560","8607168"
"106520","디지탈옵틱","KOSDAQ","관리종목(소속부없음)","4915","-85","-1.70","5000","5050","4865","32818","161274850","64678942500","13159500"
"068930","디지털대성","KOSDAQ","우량기업부","8310","-140","-1.66","8450","8520","8300","34497","288620810","247081138590","29732989"
"033130","디지틀조선","KOSDAQ","중견기업부","3360","-25","-0.74","3385","3410","3350","192382","650193545","124707297120","37115267"
"105740","디케이락","KOSDAQ","우량기업부","13400","-300","-2.19","13700","13750","13200","108999","1461727600","113228820800","8449912"
"263020","디케이앤디","KOSDAQ","벤처기업부","10200","600","6.25","9700","10400","9680","176803","1788424920","79184660400","7763202"
"290550","디케이티","KOSDAQ","우량기업부","15450","-700","-4.33","15650","15950","15150","628791","9794674300","254348189700","16462666"
"007340","디티알오토모티브","KOSPI",,"46400","100","0.22","46300","46500","45500","17366","800513350","463721832000","9994005"
"187220","디티앤씨","KOSDAQ","벤처기업부","6390","-80","-1.24","6400","6460","6300","20128","127633280","72100229490","11283291"
"026890","디피씨","KOSPI",,"14550","-100","-0.68","14550","14850","14450","529674","7754514450","606417446250","41678175"
"163430","디피코","KONEX","일반기업부","7400","-90","-1.20","7600","7800","7130","1573","11607690","46483677200","6281578"
"131180","딜리","KOSDAQ","벤처기업부","2215","-80","-3.49","2270","2315","2200","612464","1374457340","65010250000","29350000"
"315640","딥노이드","KOSDAQ","기술성장기업부","42450","-1400","-3.19","43850","44300","42350","108543","4664348550","182152822650","4290997"
"317120","라닉스","KOSDAQ","기술성장기업부","10050","-50","-0.50","10200","10200","9970","40899","410376490","96987525000","9650500"
"042510","라온시큐어","KOSDAQ","벤처기업부","4650","-40","-0.85","4640","4755","4600","361491","1688183075","179800368900","38666746"
"232680","라온테크","KOSDAQ","기술성장기업부","30400","-1300","-4.10","31500","31700","30350","33047","1015650550","148534552000","4886005"
"300120","라온피플","KOSDAQ","벤처기업부","19900","-500","-2.45","20300","20400","19850","45246","906314150","209311304400","10518156"
"171120","라이온켐텍","KOSDAQ","중견기업부","9860","40","0.41","9880","9900","9750","15971","157076100","186290659360","18893576"
"069540","라이트론","KOSDAQ","관리종목(소속부없음)","5420","0","0.00","0","0","0","0","0","141255801520","26061956"
"285770","라이프사이언스테크놀로지","KONEX","일반기업부","2235","40","1.82","2300","2300","2005","503","1040675","7923924300","3545380"
"347700","라이프시맨틱스","KOSDAQ","기술성장기업부","11900","-350","-2.86","12250","12350","11800","122871","1481303450","120425263000","10119770"
"214260","라파스","KOSDAQ","기술성장기업부","59700","-2300","-3.71","62100","64100","57200","316441","18932157100","512803060200","8589666"
"115390","락앤락","KOSPI",,"11400","-150","-1.30","11550","11650","11350","118535","1355751300","604287073200","53007638"
"200350","래몽래인","KONEX","일반기업부","21700","200","0.93","21050","21950","21000","507","10884800","108250862300","4988519"
"171010","램테크놀러지","KOSDAQ","벤처기업부","6220","-80","-1.27","6240","6440","6150","38818","241957090","72195340960","11606968"
"084650","랩지노믹스","KOSDAQ","우량기업부","32200","2400","8.05","29850","33650","29700","1306202","41822368050","368693123400","11450097"
"217500","러셀","KOSDAQ","벤처기업부","4070","-95","-2.28","4125","4170","4050","89441","367388775","129474840000","31812000"
"092590","럭스피아","KONEX","일반기업부","5000","-490","-8.93","5500","5500","5000","3","15890","36455490000","7291098"
"141080","레고켐바이오","KOSDAQ","기술성장기업부","53300","-1500","-2.74","55000","55000","53100","172135","9229605200","1285374165400","24115838"
"060300","레드로버","KOSDAQ","관리종목(소속부없음)","1830","0","0.00","0","0","0","0","0","48840480210","26688787"
"038390","레드캡투어","KOSDAQ","우량기업부","26800","350","1.32","26450","27000","26100","24032","642205950","230198064000","8589480"
"294140","레몬","KOSDAQ","기술성장기업부","7740","-120","-1.53","7830","7860","7740","109282","848887020","286380000000","37000000"
"228670","레이","KOSDAQ","우량기업부","33250","-1100","-3.20","34350","34550","33100","83023","2784150700","442442255500","13306534"
"228850","레이언스","KOSDAQ","우량기업부","14700","-300","-2.00","14900","14950","14550","67196","986829600","243887905800","16591014"
"281740","레이크머티리얼즈","KOSDAQ","벤처기업부","5030","0","0.00","5010","5120","4995","488490","2464023940","330624656440","65730548"
"277810","레인보우로보틱스","KOSDAQ","기술성장기업부","21550","-600","-2.71","22000","22100","21300","45628","983897200","347713861700","16135214"
"179720","렌딩머신","KONEX","일반기업부","5200","0","0.00","0","0","0","0","0","5285087600","1016363"
"215100","로보로보","KOSDAQ","벤처기업부","4050","-90","-2.17","4055","4130","4010","330987","1337040410","82411238700","20348454"
"090360","로보스타","KOSDAQ","중견기업부","24100","-600","-2.43","24450","24500","24000","55666","1348887100","234975000000","9750000"
"238500","로보쓰리","KONEX","일반기업부","1340","0","0.00","1360","1360","1340","355","478750","21544442280","16077942"
"108490","로보티즈","KOSDAQ","기술성장기업부","14350","-550","-3.69","14800","14800","14350","27362","397743350","161451850000","11251000"
"900260","로스웰","KOSDAQ","외국기업(소속부없음)","341","4","1.19","335","342","335","494670","167441214","61433347063","180156443"
"067730","로지시스","KOSDAQ","중견기업부","8200","-170","-2.03","8370","8370","8180","33937","279925850","79326160400","9673922"
"071280","로체시스템즈","KOSDAQ","벤처기업부","5550","20","0.36","5530","5590","5490","65688","362599240","84896146650","15296603"
"032350","롯데관광개발","KOSPI",,"19850","0","0.00","19750","20000","19550","320183","6350854750","1375121890700","69275662"
"089860","롯데렌탈","KOSPI",,"45050","-2000","-4.25","47150","47250","45050","622395","28399749350","1650364538150","36634063"
"330590","롯데리츠","KOSPI",,"5500","-110","-1.96","5580","5610","5500","557607","3093177400","1336328862000","242968884"
"000400","롯데손해보험","KOSPI",,"1800","40","2.27","1750","1800","1730","436374","767232235","558605376000","310336320"
"023530","롯데쇼핑","KOSPI",,"109500","2500","2.34","106500","111000","106500","94679","10332902500","3097618672500","28288755"
"004000","롯데정밀화학","KOSPI",,"79400","6100","8.32","73800","80300","73700","887593","69041480400","2048520000000","25800000"
"286940","롯데정보통신","KOSPI",,"37900","-100","-0.26","38000","38450","37650","31941","1215971250","583520944900","15396331"
"280360","롯데제과","KOSPI",,"136000","-1000","-0.73","137000","137000","133500","3598","485563500","872673512000","6416717"
"004990","롯데지주","KOSPI",,"35250","-450","-1.26","35150","35650","35050","83437","2948277850","3698050604250","104909237"
"00499K","롯데지주우","KOSPI",,"53000","-500","-0.93","52600","53400","52600","416","22048400","52344019000","987623"
"005300","롯데칠성","KOSPI",,"146500","-1500","-1.01","146000","148000","144500","41095","6010435000","1359356506000","9278884"
"005305","롯데칠성우","KOSPI",,"76500","-1200","-1.54","76100","77600","76100","359","27514400","59311215000","775310"
"011170","롯데케미칼","KOSPI",,"253000","4000","1.61","249000","256000","248000","139242","35288201500","8671681007000","34275419"
"002270","롯데푸드","KOSPI",,"423000","-11000","-2.53","434000","434500","422000","1157","493008500","511430265000","1209055"
"071840","롯데하이마트","KOSPI",,"31050","-450","-1.43","31350","31400","31000","46395","1446623400","733019457600","23607712"
"038060","루멘스","KOSDAQ","관리종목(소속부없음)","1220","-35","-2.79","1240","1250","1210","175972","215158990","58685744180","48103069"
"162120","루켄테크놀러지스","KONEX","일반기업부","3530","-50","-1.40","3570","3570","3425","793","2726830","36007641450","10200465"
"253610","루트락","KONEX","일반기업부","2945","-50","-1.67","3000","3000","2945","517","1522710","22890139135","7772543"
"085370","루트로닉","KOSDAQ","투자주의환기종목(소속부없음)","18800","-600","-3.09","19350","19350","18500","405335","7594371250","491421697600","26139452"
"08537M","루트로닉3우C","KOSDAQ","투자주의환기종목(소속부없음)","27000","-300","-1.10","27000","27000","27000","2","54000","9860994000","365222"
"060240","룽투코리아","KOSDAQ","벤처기업부","6810","90","1.34","6730","7050","6590","224371","1526116430","173173424040","25429284"
"058470","리노공업","KOSDAQ","우량기업부","179700","-600","-0.33","180000","182000","178700","20059","3615038000","2739053889000","15242370"
"039980","리노스","KOSDAQ","중견기업부","1415","-5","-0.35","1415","1430","1405","73290","103533095","61660444690","43576286"
"019570","리더스 기술투자","KOSDAQ","중견기업부","773","-17","-2.15","790","790","760","1573480","1216705063","96891262942","125344454"
"016100","리더스코스메틱","KOSDAQ","중견기업부","4550","-180","-3.81","4690","4730","4545","47015","216495585","86909067700","19100894"
"012700","리드코프","KOSDAQ","우량기업부","10250","-50","-0.49","10250","10350","10150","126633","1295447350","271072883750","26446135"
"302550","리메드","KOSDAQ","기술성장기업부","29950","650","2.22","29300","30250","28950","72126","2140846000","183132749200","6114616"
"029480","릭스솔루션","KOSDAQ","중견기업부","499","6","1.22","485","505","485","798489","395372279","42124501661","84417839"
"277070","린드먼아시아","KOSDAQ","중견기업부","7170","-110","-1.51","7280","7290","7090","83658","598142100","97920690000","13657000"
"042500","링네트","KOSDAQ","우량기업부","6610","-90","-1.34","6670","6700","6600","81969","544056720","101508963580","15356878"
"219420","링크제니시스","KOSDAQ","기술성장기업부","8560","-130","-1.50","8750","8750","8480","108578","929178190","98178979920","11469507"
"027740","마니커","KOSPI",,"481","-11","-2.24","493","494","478","1193814","576149650","95465317714","198472594"
"195500","마니커에프앤지","KOSDAQ","중견기업부","5320","-20","-0.37","5340","5350","5300","41285","219617930","83885760000","15768000"
"222810","마이더스AI","KOSDAQ","관리종목(소속부없음)","388","-11","-2.76","395","399","384","853541","333287999","54796190072","141227294"
"305090","마이크로디지탈","KOSDAQ","기술성장기업부","35500","-1250","-3.40","37200","37550","34800","364780","13081994500","257786800000","7261600"
"098120","마이크로컨텍솔","KOSDAQ","벤처기업부","9330","-270","-2.81","9600","9600","9300","54925","515824990","77558106780","8312766"
"147760","마이크로프랜드","KOSDAQ","벤처기업부","9060","-130","-1.41","9190","9190","9030","54060","491986390","98027985960","10819866"
"038290","마크로젠","KOSDAQ","우량기업부","33850","-650","-1.88","34550","34550","33800","61523","2094162150","362721401350","10715551"
"204320","만도","KOSPI",,"62500","600","0.97","61400","62700","61000","211702","13153913100","2934820000000","46957120"
"001080","만호제강","KOSPI",,"23250","450","1.97","22800","23450","22700","11631","270187950","96487500000","4150000"
"220630","맘스터치","KOSDAQ","우량기업부","4515","-35","-0.77","4555","4580","4485","232782","1052092705","459706152465","101817531"
"267980","매일유업","KOSDAQ","우량기업부","73900","-800","-1.07","74000","74800","73400","8361","618381800","579644848200","7843638"
"005990","매일홀딩스","KOSDAQ","우량기업부","10400","-100","-0.95","10500","10500","10300","12509","130260600","142670361600","13718304"
"127160","매직마이크로","KOSDAQ","관리종목(소속부없음)","282","0","0.00","0","0","0","0","0","24427827282","86623501"
"093520","매커스","KOSDAQ","중견기업부","6250","-20","-0.32","6210","6280","6140","43755","272283220","101019325000","16163092"
"141070","맥스로텍","KOSDAQ","투자주의환기종목(소속부없음)","145","-42","-22.46","190","190","144","12730904","2024370215","5204825750","35895350"
"377030","맥스트","KOSDAQ","기술성장기업부","58300","-1700","-2.83","59000","59800","57800","194093","11413675700","497502525300","8533491"
"088980","맥쿼리인프라","KOSPI",,"12550","-50","-0.40","12600","12600","12550","383770","4826505500","5080811614850","404845547"
"094800","맵스리얼티1","KOSPI",,"4670","-35","-0.74","4700","4705","4655","27433","128313490","433536325770","92834331"
"100590","머큐리","KOSDAQ","우량기업부","9310","-190","-2.00","9500","9500","9280","53002","494522080","137449116000","14763600"
"067280","멀티캠퍼스","KOSDAQ","우량기업부","36950","-400","-1.07","37350","37350","36750","3313","122318350","218994484050","5926779"
"072870","메가스터디","KOSDAQ","중견기업부","13400","50","0.37","13250","13450","13250","20922","279112700","159740850600","11920959"
"215200","메가스터디교육","KOSDAQ","우량기업부","79300","2400","3.12","76500","80000","76100","59511","4676794100","940647084000","11861880"
"133750","메가엠디","KOSDAQ","중견기업부","5070","205","4.21","4900","5220","4900","685057","3493896940","118673880390","23407077"
"235980","메드팩토","KOSDAQ","기술성장기업부","61400","-1800","-2.85","62800","63300","61400","70744","4375064900","1259334998800","20510342"
"200580","메디쎄이","KONEX","일반기업부","13150","-100","-0.75","13250","13400","13100","401","5287750","48997938850","3726079"
"041920","메디아나","KOSDAQ","우량기업부","11400","-200","-1.72","11600","11650","11300","21894","251226900","98615654400","8650496"
"233250","메디안디노스틱","KONEX","일반기업부","36000","-1000","-2.70","39000","39950","36000","23","882700","62875224000","1746534"
"014100","메디앙스","KOSDAQ","투자주의환기종목(소속부없음)","6200","0","0.00","0","0","0","0","0","73160000000","11800000"
"236340","메디젠휴먼케어","KONEX","일반기업부","5900","-90","-1.50","6000","6400","5860","1135","6905910","14191747900","2405381"
"054180","메디콕스","KOSDAQ","중견기업부","1350","-140","-9.40","1500","1505","1310","7437286","10222743655","99907661250","74005675"
"086900","메디톡스","KOSDAQ","우량기업부","159500","-21300","-11.78","180900","180900","155000","355686","59380563700","997574248000","6254384"
"078160","메디포스트","KOSDAQ","벤처기업부","26600","-1050","-3.80","27400","27650","26550","122785","3290734800","432627560400","16264194"
"065650","메디프론","KOSDAQ","중견기업부","3010","20","0.67","3000","3080","2980","297538","899529060","131284036590","43615959"
"138040","메리츠금융지주","KOSPI",,"36200","500","1.40","35800","37200","34600","242767","8728315300","4851208842800","134011294"
"008560","메리츠증권","KOSPI",,"5390","-170","-3.06","5500","5600","5390","2296196","12621255320","3674527820810","681730579"
"000060","메리츠화재","KOSPI",,"31700","1150","3.76","30700","32000","30500","364396","11433745250","3823812500000","120625000"
"021880","메이슨캐피탈","KOSDAQ","중견기업부","548","-3","-0.54","545","551","541","151984","82750784","82849055584","151184408"
"140410","메지온","KOSDAQ","중견기업부","179900","-2900","-1.59","183000","183000","178900","35881","6454132800","1601147059400","8900206"
"241770","메카로","KOSDAQ","투자주의환기종목(소속부없음)","11700","-300","-2.50","12000","12000","11500","13606","159129350","119253888000","10192640"
"090370","메타랩스","KOSPI",,"1145","-25","-2.14","1170","1180","1125","273232","312401845","75436394530","65883314"
"059210","메타바이오메드","KOSDAQ","벤처기업부","3375","5","0.15","3390","3405","3330","206227","694491025","80535434625","23862351"
"058110","멕아이씨에스","KOSDAQ","기술성장기업부","10950","-250","-2.23","11350","11350","10800","140414","1553278500","175753303500","16050530"
"096640","멜파스","KOSDAQ","중견기업부","4850","110","2.32","4760","4950","4735","787064","3785192765","175306814750","36145735"
"017180","명문제약","KOSPI",,"5450","-50","-0.91","5500","5530","5380","253707","1382533990","185046324300","33953454"
"257370","명성티엔에스","KOSDAQ","투자주의환기종목(소속부없음)","9210","0","0.00","0","0","0","0","0","59319850890","6440809"
"009900","명신산업","KOSPI",,"30350","-350","-1.14","31800","32100","30200","4213418","124689880950","1592468536550","52470133"
"267060","명진홀딩스","KONEX","일반기업부","1005","0","0.00","0","0","0","0","0","8856420795","8812359"
"012690","모나리자","KOSPI",,"4590","-50","-1.08","4640","4640","4550","95264","437216080","167862060450","36571255"
"005360","모나미","KOSPI",,"5140","-40","-0.77","5180","5190","5120","98008","504509440","97132157980","18897307"
"080420","모다이노칩","KOSDAQ","우량기업부","3580","-90","-2.45","3675","3675","3565","45593","163573375","285403406760","79721622"
"080160","모두투어","KOSDAQ","중견기업부","25700","100","0.39","25750","26500","25650","364588","9502681250","485730000000","18900000"
"204210","모두투어리츠","KOSPI",,"3985","-5","-0.13","4005","4005","3980","6448","25723290","31189857775","7826815"
"100030","모바일리더","KOSDAQ","중견기업부","20750","-500","-2.35","21150","21250","20450","6463","134219700","68137065500","3283714"
"087260","모바일어플라이언스","KOSDAQ","벤처기업부","4500","85","1.93","4530","4670","4445","3964280","18074142585","146081007000","32462446"
"101330","모베이스","KOSDAQ","중견기업부","3750","-65","-1.70","3785","3840","3750","42452","160741385","89843205000","23958188"
"012860","모베이스전자","KOSDAQ","중견기업부","2135","0","0.00","2120","2195","2110","238791","512624285","140489654795","65803117"
"348030","모비릭스","KOSDAQ","중견기업부","21000","-750","-3.45","21800","21900","20600","59170","1251287200","195384000000","9304000"
"250060","모비스","KOSDAQ","기술성장기업부","2530","-70","-2.69","2575","2580","2530","119049","303567300","81393424420","32171314"
"033200","모아텍","KOSDAQ","중견기업부","8080","-140","-1.70","8250","8250","8070","10601","86054320","115795974800","14331185"
"009680","모토닉","KOSPI",,"11900","-300","-2.46","12200","12250","11800","118849","1420165900","392700000000","33000000"
"118990","모트렉스","KOSDAQ","중견기업부","6520","-50","-0.76","6570","6670","6470","862920","5675501810","265276742840","40686617"
"006920","모헨즈","KOSDAQ","중견기업부","6520","180","2.84","6210","6620","6110","643794","4153437580","71198400000","10920000"
"009580","무림P&P","KOSPI",,"4805","-30","-0.62","4835","4890","4780","103623","498607960","299679796820","62368324"
"001810","무림SP","KOSDAQ","우량기업부","3625","35","0.97","3590","3645","3560","104103","375223125","80248437500","22137500"
"009200","무림페이퍼","KOSPI",,"2980","0","0.00","2965","3025","2965","81060","241858880","123995743800","41609310"
"322970","무진메디","KONEX","일반기업부","5420","50","0.93","5430","5430","5280","110","596070","36744228760","6779378"
"033920","무학","KOSPI",,"11650","0","0.00","11700","11800","10950","959868","10997251600","332025000000","28500000"
"008420","문배철강","KOSPI",,"5040","130","2.65","4885","5080","4860","401818","2006486430","103337665200","20503505"
"279600","미디어젠","KOSDAQ","기술성장기업부","14050","-700","-4.75","14550","14600","14000","36190","511203450","65821173050","4684781"
"095500","미래나노텍","KOSDAQ","우량기업부","4450","10","0.23","4440","4485","4410","127562","567511015","128233554050","28816529"
"025560","미래산업","KOSPI",,"14550","-300","-2.02","14850","14850","14400","22168","323165200","64776701850","4452007"
"218150","미래생명자원","KOSDAQ","벤처기업부","4005","-105","-2.55","4110","4115","4005","46092","186022775","74779069140","18671428"
"007120","미래아이앤지","KOSPI",,"573","-16","-2.72","585","589","570","572012","331665811","74194416804","129484148"
"353490","미래에셋대우스팩 5호","KOSDAQ","SPAC(소속부없음)","2210","-10","-0.45","2220","2265","2200","69413","153308445","11182600000","5060000"
"328380","미래에셋대우스팩3호","KOSDAQ","SPAC(소속부없음)","2170","-45","-2.03","2215","2215","2150","81048","175756905","14065940000","6482000"
"357250","미래에셋맵스리츠","KOSPI",,"4975","-10","-0.20","4990","4990","4970","11787","58646735","99997500000","20100000"
"100790","미래에셋벤처투자","KOSDAQ","중견기업부","9510","-300","-3.06","9870","9870","9510","308883","2976078850","439322276730","46195823"
"085620","미래에셋생명","KOSPI",,"4715","165","3.63","4520","4755","4520","373717","1746545590","834631331135","177016189"
"006800","미래에셋증권","KOSPI",,"8870","0","0.00","8770","8940","8770","956714","8489627700","5635256538960","635316408"
"00680K","미래에셋증권2우B","KOSPI",,"4720","-40","-0.84","4755","4760","4715","210488","997056795","660800000000","140000000"
"006805","미래에셋증권우","KOSPI",,"6000","-40","-0.66","5990","6030","5960","32385","194094530","84454500000","14075750"
"208890","미래엔에듀파트너","KONEX","일반기업부","3580","0","0.00","0","0","0","0","0","11279935600","3150820"
"049950","미래컴퍼니","KOSDAQ","우량기업부","28250","-1050","-3.58","29300","29750","28250","64386","1850746350","236235144500","8362306"
"213090","미래테크놀로지","KOSDAQ","중견기업부","11600","0","0.00","11600","12050","11550","2068","24123100","71001140800","6120788"
"207760","미스터블루","KOSDAQ","중견기업부","8840","-180","-2.00","9020","9110","8750","81204","723639170","218892853400","24761635"
"225850","미애부","KONEX","일반기업부","283","0","0.00","0","0","0","0","0","1414575217","4998499"
"002840","미원상사","KOSPI",,"205500","1500","0.74","205500","206500","204500","1972","405485500","1021335000000","4970000"
"268280","미원에스씨","KOSPI",,"187000","500","0.27","189000","189000","185000","655","122319500","953700000000","5100000"
"107590","미원홀딩스","KOSPI",,"126000","-1500","-1.18","126500","127500","126000","361","45682000","292320000000","2320000"
"134380","미원화학","KOSPI",,"80400","1400","1.77","79100","80400","79100","750","60000300","176821147200","2199268"
"003650","미창석유","KOSPI",,"79700","0","0.00","78900","80000","78200","344","27281900","138651858400","1739672"
"059090","미코","KOSDAQ","우량기업부","14700","-250","-1.67","14900","14950","14550","338831","4999214650","481964857500","32786725"
"214610","미코바이오메드","KOSDAQ","기술성장기업부","12350","-100","-0.80","12450","12650","12300","59689","740962450","225895085000","18291100"
"201490","미투온","KOSDAQ","중견기업부","5590","-70","-1.24","5670","5670","5580","81150","454937240","174730934300","31257770"
"950190","미투젠","KOSDAQ","외국기업(소속부없음)","21100","-300","-1.40","21450","21450","21000","62073","1317176700","286535721200","13579892"
"214180","민앤지","KOSDAQ","우량기업부","21450","-300","-1.38","21900","21900","21250","69272","1489751800","265175110200","12362476"
"155900","바다로19호","KOSPI",,"2780","-5","-0.18","2785","2790","2770","12012","33354970","42256011120","15200004"
"206640","바디텍메드","KOSDAQ","우량기업부","18400","-400","-2.13","18900","18900","18250","116138","2153556950","432152704000","23486560"
"018700","바른손","KOSDAQ","중견기업부","2670","-30","-1.11","2695","2700","2650","127370","339790385","78688870290","29471487"
"035620","바른손이앤에이","KOSDAQ","중견기업부","1330","-10","-0.75","1335","1335","1320","169963","225382765","97739708990","73488503"
"064520","바른전자","KOSDAQ","관리종목(소속부없음)","1005","0","0.00","0","0","0","0","0","74054909385","73686477"
"053030","바이넥스","KOSDAQ","우량기업부","18400","-500","-2.65","18800","19000","18250","262001","4859802950","584403283200","31761048"
"301300","바이브컴퍼니","KOSDAQ","기술성장기업부","40650","-1400","-3.33","42050","42200","40650","49134","2015822800","219273010500","5394170"
"064550","바이오니아","KOSDAQ","기술성장기업부","68800","-2000","-2.82","72000","72800","67900","665871","46785528700","1734556635200","25211579"
"314930","바이오다인","KOSDAQ","기술성장기업부","41100","-250","-0.60","41500","41500","40300","29359","1197982200","253512814500","6168195"
"208710","바이오로그디바이스","KOSDAQ","중견기업부","5050","-320","-5.96","5370","5440","5040","5712575","29542191270","209228630600","41431412"
"142760","바이오리더스","KOSDAQ","기술성장기업부","11300","-850","-7.00","11950","12000","11000","1654532","18690632050","310491139600","27477092"
"086820","바이오솔루션","KOSDAQ","기술성장기업부","26150","-400","-1.51","26550","26550","25850","46589","1214966400","211590789900","8091426"
"038460","바이오스마트","KOSDAQ","우량기업부","6380","-20","-0.31","6510","6650","6330","138993","901612000","128160164000","20087800"
"281310","바이오시네틱스","KONEX","일반기업부","9730","-50","-0.51","9750","9750","9730","6","58400","25793159700","2650890"
"266470","바이오인프라생명과학","KONEX","일반기업부","3660","25","0.69","3600","3735","3600","3018","10935185","51631060020","14106847"
"086040","바이오톡스텍","KOSDAQ","벤처기업부","10000","-150","-1.48","10100","10200","9950","80545","807307200","146671230000","14667123"
"199290","바이오프로테크","KONEX","일반기업부","2930","0","0.00","0","0","0","0","0","13263524000","4526800"
"032980","바이온","KOSDAQ","중견기업부","1535","-35","-2.23","1570","1620","1495","1497054","2299127465","102692692695","66900777"
"222160","바이옵트로","KONEX","일반기업부","8280","100","1.22","8400","8400","8040","597","4809410","58737210480","7093866"
"308080","바이젠셀","KOSDAQ","기술성장기업부","51900","-3200","-5.81","55000","55200","51700","299735","15897961800","489541560000","9432400"
"043150","바텍","KOSDAQ","우량기업부","42400","-750","-1.74","43050","43200","42000","59143","2503968650","629820454400","14854256"
"323990","박셀바이오","KOSDAQ","기술성장기업부","77100","-2700","-3.38","80000","80500","77000","156981","12245235000","1173693300000","15223000"
"003610","방림","KOSPI",,"2520","10","0.40","2510","2565","2495","78290","198333250","106631506800","42314090"
"267790","배럴","KOSDAQ","중견기업부","9000","-50","-0.55","9150","9150","8960","12292","110532310","70969500000","7885500"
"001340","백광산업","KOSPI",,"5710","-40","-0.70","5820","5880","5700","517380","2988848610","256484103970","44918407"
"046310","백금T&A","KOSDAQ","중견기업부","3735","0","0.00","3735","3785","3655","131966","488057590","61323624135","16418641"
"035150","백산","KOSPI",,"8820","-90","-1.01","8800","9010","8770","115489","1019920180","213444000000","24200000"
"066410","버킷스튜디오","KOSDAQ","중견기업부","2355","115","5.13","2280","2530","2225","4505372","10816406135","97051278570","41210734"
"002410","범양건영","KOSPI",,"9260","190","2.09","9080","9870","9070","5914020","56270292640","229944153320","24831982"
"206400","베노홀딩스","KOSDAQ","중견기업부","5930","-80","-1.33","6040","6040","5910","120015","714888410","137071760240","23114968"
"019010","베뉴지","KOSDAQ","중견기업부","2120","-25","-1.17","2145","2165","2095","80622","169969490","102184000000","48200000"
"177350","베셀","KOSDAQ","중견기업부","5170","-70","-1.34","5310","5330","5140","190070","991821540","59352106660","11480098"
"299910","베스파","KOSDAQ","관리종목(소속부없음)","14500","-500","-3.33","15000","15000","14350","23397","340486050","119000282000","8206916"
"096300","베트남개발1","KOSPI",,"236","0","0.00","236","236","230","143022","33291578","32492529796","137680211"
"007210","벽산","KOSPI",,"4025","-85","-2.07","4090","4090","4010","256760","1036605285","275954000000","68560000"
"225530","보광산업","KOSDAQ","벤처기업부","10850","550","5.34","10150","11400","10150","12458365","134369145950","394275187950","36338727"
"250000","보라티알","KOSDAQ","중견기업부","15850","-450","-2.76","16250","16450","15850","29007","467391350","106999118050","6750733"
"002760","보락","KOSPI",,"2330","-35","-1.48","2360","2375","2330","412552","969239815","139567000000","59900000"
"003850","보령제약","KOSPI",,"16550","-250","-1.49","16600","16850","16400","171047","2835576550","1136819500000","68690000"
"006910","보성파워텍","KOSDAQ","중견기업부","4165","-145","-3.36","4290","4295","4160","1313628","5529736285","204625716960","49129824"
"000890","보해양조","KOSPI",,"1085","-10","-0.91","1090","1100","1080","730090","792786350","148412787215","136785979"
"226340","본느","KOSDAQ","중견기업부","3090","-35","-1.12","3125","3130","3065","170975","527833580","94861751640","30699596"
"206950","볼빅","KONEX","일반기업부","3840","0","0.00","0","0","0","0","0","16063998720","4183333"
"003000","부광약품","KOSPI",,"21550","-650","-2.93","22200","22250","21500","775674","16858871100","1531408705950","71063049"
"001270","부국증권","KOSPI",,"24650","50","0.20","24600","24700","24500","886","21828450","255617689900","10369886"
"001275","부국증권우","KOSPI",,"22900","0","0.00","22900","22950","22900","127","2908550","68700000000","3000000"
"026940","부국철강","KOSPI",,"5790","100","1.76","5710","5910","5670","1231977","7118504800","115800000000","20000000"
"014470","부방","KOSDAQ","중견기업부","2885","-55","-1.87","2950","2950","2870","68496","198554090","173250770100","60052260"
