종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"065770","CS","KOSDAQ","벤처기업부","4715","-10","-0.21","4755","4755","4645","141392","665297430","91523477950","19411130"
"083660","CSA 코스믹","KOSDAQ","관리종목(소속부없음)","1535","5","0.33","1540","1540","1495","25749","39183050","58228864990","37934114"
"000590","CS홀딩스","KOSPI",,"65000","800","1.25","64300","65400","64300","302","19491000","75041330000","1154482"
"012030","DB","KOSPI",,"1100","5","0.46","1085","1100","1080","157066","171282690","221291326300","201173933"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2200","0","0.00","2205","2205","2200","16141","35560330","13310000000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2200","10","0.46","2190","2200","2190","8714","19118880","10648000000","4840000"
"016610","DB금융투자","KOSPI",,"6870","40","0.59","6800","6880","6770","32291","220225380","291606692430","42446389"
"005830","DB손해보험","KOSPI",,"60000","500","0.84","58900","60000","58800","18937","1125518400","4248000000000","70800000"
"000990","DB하이텍","KOSPI",,"61300","400","0.66","60500","61300","60100","109980","6664794000","2721633444400","44398588"
"000995","DB하이텍1우","KOSPI",,"113500","-500","-0.44","114000","114000","113500","24","2734500","12747866000","112316"
"139130","DGB금융지주","KOSPI",,"9160","-30","-0.33","9130","9220","9130","62428","573390010","1549375830280","169145833"
"001530","DI동일","KOSPI",,"369000","-1000","-0.27","378000","384500","364500","24900","9273316500","926431695000","2510655"
"000210","DL","KOSPI",,"72600","500","0.69","71900","72800","71100","22019","1586878000","1521397178400","20955884"
"001880","DL건설","KOSPI",,"33350","-100","-0.30","33450","33450","33100","6558","218199600","735477021400","22053284"
"000215","DL우","KOSPI",,"43800","-200","-0.45","44200","44200","43700","759","33411850","73851837000","1686115"
"375500","DL이앤씨","KOSPI",,"143500","0","0.00","142500","144500","140500","45943","6540751000","2777978903000","19358738"
"37550K","DL이앤씨우","KOSPI",,"77800","-200","-0.26","78000","78300","77300","1356","105447800","164460253000","2113885"
"068790","DMS","KOSDAQ","우량기업부","7770","-30","-0.38","7800","7840","7740","19186","149213340","190932683970","24573061"
"004840","DRB동일","KOSPI",,"6580","-30","-0.45","6610","6640","6570","4605","30332730","131139400000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","5600","-20","-0.36","5600","5620","5520","99521","553546360","155743856800","27811403"
"155660","DSR","KOSPI",,"9600","1700","21.52","9000","10250","8990","7706185","74192645810","153600000000","16000000"
"069730","DSR제강","KOSPI",,"9750","1470","17.75","8720","10350","8590","9033937","86735986460","140400000000","14400000"
"017940","E1","KOSPI",,"57700","-100","-0.17","58000","58100","57100","4171","239507600","395822000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","4030","-30","-0.74","4030","4090","4000","382610","1545809190","337263857060","83688302"
"037370","EG","KOSDAQ","중견기업부","12500","-50","-0.40","12600","12650","12350","36481","455047950","95718700000","7657496"
"278990","EMB","KONEX","일반기업부","7590","100","1.34","7590","7590","7590","1","7590","27507844980","3624222"
"079190","EMW","KOSDAQ","관리종목(소속부없음)","2780","0","0.00","0","0","0","0","0","88360067660","31784197"
"365550","ESR켄달스퀘어리츠","KOSPI",,"6640","70","1.07","6610","6640","6600","45844","303164870","951239760000","143259000"
"050120","ES큐브","KOSDAQ","중견기업부","4930","5","0.10","4925","4965","4900","13598","66876920","66870943980","13564086"
"383220","F&F","KOSPI",,"753000","5000","0.67","740000","760000","740000","7759","5835827000","5769045495000","7661415"
"007700","F&F홀딩스","KOSPI",,"38400","-750","-1.92","38750","39350","38300","66131","2558450750","1501991692800","39114367"
"130500","GH신소재","KOSDAQ","중견기업부","7020","-150","-2.09","7170","7190","7000","105556","744338000","77220000000","11000000"
"114090","GKL","KOSPI",,"16300","100","0.62","16050","16350","16000","79183","1281815700","1008247421000","61855670"
"900290","GRT","KOSDAQ","관리종목(소속부없음)","951","0","0.00","0","0","0","0","0","64073625000","67375000"
"078930","GS","KOSPI",,"42950","700","1.66","42100","43100","42100","96002","4097716900","3990715485100","92915378"
"083450","GST","KOSDAQ","우량기업부","28400","50","0.18","28200","28500","28000","29853","842588150","264623958000","9317745"
"006360","GS건설","KOSPI",,"45450","-400","-0.87","45750","45800","44800","258945","11712578550","3889678720500","85581490"
"001250","GS글로벌","KOSPI",,"2820","-50","-1.74","2860","2870","2795","162280","457620930","232745214480","82533764"
"007070","GS리테일","KOSPI",,"34550","50","0.14","34300","34600","34300","55302","1903522100","3618004205100","104717922"
"078935","GS우","KOSPI",,"36500","200","0.55","36350","36550","36250","1601","58346450","65146149000","1784826"
"045890","GV","KOSDAQ","관리종목(소속부없음)","240","0","0.00","0","0","0","0","0","20823884880","86766187"
"297890","HB솔루션","KOSDAQ","벤처기업부","25900","400","1.57","25100","26050","24600","50595","1283319700","430983485100","16640289"
"078150","HB테크놀러지","KOSDAQ","우량기업부","2945","5","0.17","2945","2950","2920","136894","400779255","232626804570","78990426"
"012630","HDC","KOSPI",,"11700","0","0.00","11700","11750","11600","50214","586526250","698978135700","59741721"
"039570","HDC아이콘트롤스","KOSPI",,"12200","0","0.00","12200","12300","12100","3029","37052850","200812000000","16460000"
"089470","HDC현대EP","KOSPI",,"6170","320","5.47","5850","6230","5800","550885","3349275870","196823000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"29300","-300","-1.01","29300","29500","29150","50718","1486415450","1931084769000","65907330"
"195940","HK이노엔","KOSDAQ","중견기업부","61800","-600","-0.96","61900","62300","61100","119474","7362223300","1786298038200","28904499"
"011200","HMM","KOSPI",,"39150","700","1.82","38350","39550","38350","1780034","69700502950","15871115866050","405392487"
"036640","HRS","KOSDAQ","중견기업부","7510","540","7.75","7020","7510","6990","1635422","11915108450","122824548000","16354800"
"082740","HSD엔진","KOSPI",,"8360","210","2.58","8180","8380","8070","400459","3309573370","390589616560","46721246"
"335870","IBKS제12호스팩","KOSDAQ","SPAC(소속부없음)","2270","-55","-2.37","2300","2315","2250","154790","351941055","7082400000","3120000"
"351340","IBKS제13호스팩","KOSDAQ","SPAC(소속부없음)","2260","-5","-0.22","2270","2270","2250","17370","39255440","11684200000","5170000"
"351320","IBKS제14호스팩","KOSDAQ","SPAC(소속부없음)","3000","-80","-2.60","3005","3055","2975","52497","157179255","12990000000","4330000"
"373200","IBKS제15호스팩","KOSDAQ","SPAC(소속부없음)","2350","0","0.00","0","0","0","0","0","8272000000","3520000"
"388790","IBKS제16호스팩","KOSDAQ","SPAC(소속부없음)","2810","-60","-2.09","2815","2825","2745","442051","1228323245","9582100000","3410000"
"003560","IHQ","KOSPI",,"1670","35","2.14","1625","1670","1615","692333","1139638915","244213699160","146235748"
"095340","ISC","KOSDAQ","우량기업부","27800","-250","-0.89","27750","27950","27350","84715","2336324950","459937544800","16544516"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","1285","0","0.00","0","0","0","0","0","37652662655","29301683"
"175330","JB금융지주","KOSPI",,"8150","-50","-0.61","8160","8220","8130","48189","393409180","1605410586100","196982894"
"950170","JTC","KOSDAQ","외국기업(소속부없음)","4725","-15","-0.32","4690","4780","4635","8028","37612575","165401067825","35005517"
"234080","JW생명과학","KOSPI",,"17550","-150","-0.85","17700","17900","17400","13062","230852500","277896422700","15834554"
"067290","JW신약","KOSDAQ","중견기업부","4525","-25","-0.55","4520","4550","4485","22587","101711435","198814282450","43936858"
"001060","JW중외제약","KOSPI",,"27050","-150","-0.55","27200","27200","26950","38049","1028935150","582654998300","21539926"
"001067","JW중외제약2우B","KOSPI",,"63400","-500","-0.78","63800","63800","63400","86","5486400","5897975200","93028"
"001065","JW중외제약우","KOSPI",,"40000","-150","-0.37","40000","40000","40000","34","1360000","7099440000","177486"
"096760","JW홀딩스","KOSPI",,"4115","20","0.49","4095","4300","4095","35764","147852725","281635463930","68441182"
"035900","JYP Ent.","KOSDAQ","우량기업부","41000","-400","-0.97","41200","41250","40400","125310","5103587300","1455397172000","35497492"
"024840","KBI메탈","KOSDAQ","우량기업부","2410","0","0.00","2405","2420","2360","73185","174993800","79411543680","32950848"
"105560","KB금융","KOSPI",,"52000","600","1.17","51400","52300","51400","466490","24252779400","21622011840000","415807920"
"024120","KB오토시스","KOSDAQ","우량기업부","7530","50","0.67","7480","7590","7370","37947","284791120","86595000000","11500000"
"002380","KCC","KOSPI",,"450000","-1000","-0.22","445500","461000","443500","31364","14167769500","3998911950000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","11800","0","0.00","11800","12000","11700","23074","273524250","252520000000","21400000"
"344820","KCC글라스","KOSPI",,"76500","-300","-0.39","76800","76900","75200","34263","2601295600","1221744168000","15970512"
"036670","KCI","KOSDAQ","우량기업부","9320","-40","-0.43","9410","9410","9240","1288","11974170","105036400000","11270000"
"009070","KCTC","KOSPI",,"7200","180","2.56","7060","7300","7020","245643","1769270970","216000000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"6120","-50","-0.81","6100","6160","6010","44675","270863120","137302077600","22434980"
"112190","KC산업","KONEX","일반기업부","6070","100","1.68","6200","6200","5830","11","66540","43250285710","7125253"
"119650","KC코트렐","KOSPI",,"8290","10","0.12","8280","8370","8120","57677","474927640","145904000000","17600000"
"044180","KD","KOSDAQ","중견기업부","2025","65","3.32","1930","2055","1910","738099","1479991510","33463854000","16525360"
"092220","KEC","KOSPI",,"2190","-10","-0.45","2200","2200","2170","263785","575471310","255588198600","116706940"
"151860","KG ETS","KOSDAQ","우량기업부","17100","-400","-2.29","17500","17600","17050","232281","4009956700","615600000000","36000000"
"016380","KG동부제철","KOSPI",,"15900","0","0.00","15950","16000","15600","164531","2600365550","1590141462300","100008897"
"016385","KG동부제철우","KOSPI",,"116000","-4000","-3.33","115000","116500","115000","115","13271500","6192660000","53385"
"046440","KG모빌리언스","KOSDAQ","우량기업부","11000","150","1.38","10800","11050","10700","778420","8463340800","427081248000","38825568"
"035600","KG이니시스","KOSDAQ","우량기업부","18650","-300","-1.58","18800","18900","18550","56088","1049129350","520417694100","27904434"
"001390","KG케미칼","KOSPI",,"34700","-250","-0.72","34950","34950","34250","42808","1478818100","481153531200","13866096"
"226360","KH E&T","KOSDAQ","벤처기업부","1890","-5","-0.26","1900","1915","1870","60127","113616560","110950660170","58704053"
"111870","KH 일렉트론","KOSDAQ","중견기업부","918","-10","-1.08","929","933","909","252783","231495621","98754982812","107576234"
"033180","KH 필룩스","KOSPI",,"3350","-65","-1.90","3395","3395","3290","403708","1345759565","458046384400","136730264"
"060720","KH바텍","KOSDAQ","중견기업부","29500","-150","-0.51","29450","29950","28650","561373","16449378400","698380138500","23673903"
"001940","KISCO홀딩스","KOSPI",,"23250","300","1.31","23000","23700","22950","37037","861772150","429575835000","18476380"
"122450","KMH","KOSDAQ","중견기업부","10250","-100","-0.97","10450","10500","10250","56425","581879550","464693631000","45335964"
"052900","KMH하이텍","KOSDAQ","중견기업부","1880","-15","-0.79","1900","1900","1860","286334","536129140","88144738120","46885499"
"058400","KNN","KOSDAQ","우량기업부","1965","-75","-3.68","2015","2025","1935","2696435","5328614010","260224399800","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","9270","-40","-0.43","9300","9300","9230","34242","316771520","139050000000","15000000"
"025000","KPX케미칼","KOSPI",,"60300","-200","-0.33","60500","60800","60000","1407","84818000","291852000000","4840000"
"092230","KPX홀딩스","KOSPI",,"66600","0","0.00","66600","67300","66200","311","20861800","281361423600","4224646"
"000040","KR모터스","KOSPI",,"1125","15","1.35","1120","1165","1095","399185","448685640","108154539000","96137368"
"044450","KSS해운","KOSPI",,"11200","-150","-1.32","11350","11350","11100","6303","70653100","259681856000","23185880"
"030200","KT","KOSPI",,"32800","150","0.46","32650","32850","32600","190724","6241108100","8564467302400","261111808"
"033780","KT&G","KOSPI",,"81200","-200","-0.25","81100","81400","81100","57377","4659552600","11148150756400","137292497"
"030210","KTB투자증권","KOSPI",,"7230","60","0.84","7170","7240","7040","135216","963947060","436070885160","60314092"
"058850","KTcs","KOSPI",,"2930","-5","-0.17","2930","2940","2900","46644","135954145","125067050000","42685000"
"058860","KTis","KOSPI",,"2700","-10","-0.37","2710","2710","2685","36334","97914950","93965400000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","6330","-40","-0.63","6270","6370","6240","53144","333368480","138627000000","21900000"
"093050","LF","KOSPI",,"18300","-50","-0.27","18250","18300","18100","19720","358180650","535092000000","29240000"
"003550","LG","KOSPI",,"95700","1600","1.70","94300","95800","94300","63906","6081420700","15053705030100","157300993"
"034220","LG디스플레이","KOSPI",,"20600","50","0.24","20550","20700","20400","426556","8760872300","7371003420000","357815700"
"051900","LG생활건강","KOSPI",,"1428000","-25000","-1.72","1427000","1445000","1422000","6224","8923180000","22302785316000","15618197"
"051905","LG생활건강우","KOSPI",,"689000","-2000","-0.29","691000","691000","684000","405","277810000","1446691233000","2099697"
"003555","LG우","KOSPI",,"70400","100","0.14","70300","70700","70100","683","48015500","212722048000","3021620"
"032640","LG유플러스","KOSPI",,"14350","-50","-0.35","14400","14500","14250","312268","4479730750","6265373030350","436611361"
"011070","LG이노텍","KOSPI",,"229000","2500","1.10","227000","232500","226500","112538","25773603000","5419767503000","23667107"
"066570","LG전자","KOSPI",,"145000","-2500","-1.69","146500","147000","144000","488081","70763469000","23728933030000","163647814"
"066575","LG전자우","KOSPI",,"70900","-800","-1.12","71800","71800","70700","15182","1078714600","1218486832800","17185992"
"037560","LG헬로비전","KOSPI",,"8260","510","6.58","8160","8530","8150","6598009","54960328120","639711104900","77446865"
"051910","LG화학","KOSPI",,"759000","1000","0.13","758000","760000","749000","95441","71977357000","53579588337000","70592343"
"051915","LG화학우","KOSPI",,"354500","2500","0.71","353000","355000","350000","9874","3483088500","2725679600000","7688800"
"079550","LIG넥스원","KOSPI",,"52800","800","1.54","51900","52800","51200","51541","2689968500","1161600000000","22000000"
"006260","LS","KOSPI",,"68500","-500","-0.72","68100","69000","67900","24479","1675656300","2205700000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"70600","300","0.43","70400","71100","69600","56424","3966286700","2118000000000","30000000"
"000680","LS네트웍스","KOSPI",,"3950","-30","-0.75","3955","3975","3920","27390","107889500","311271913200","78803016"
"229640","LS전선아시아","KOSPI",,"8390","-170","-1.99","8480","8500","8350","83562","703478520","256942734810","30624879"
"108320","LX세미콘","KOSDAQ","우량기업부","123000","5600","4.77","119000","123200","118300","236867","28554914000","2000508900000","16264300"
"001120","LX인터내셔널","KOSPI",,"28400","150","0.53","28250","28400","28050","36589","1033824450","1100784000000","38760000"
"108670","LX하우시스","KOSPI",,"96400","400","0.42","95500","97300","94500","60277","5776220400","864483388000","8967670"
"108675","LX하우시스우","KOSPI",,"42700","-300","-0.70","42750","43150","42000","3636","155008850","44080491000","1032330"
"383800","LX홀딩스","KOSPI",,"10350","100","0.98","10300","10350","10200","86814","894559700","789505141500","76280690"
"38380K","LX홀딩스1우","KOSPI",,"15800","-150","-0.94","15900","15900","15750","494","7791000","23151503000","1465285"
"023150","MH에탄올","KOSPI",,"14350","1600","12.55","14550","15100","13750","3743480","54311374750","105881848100","7378526"
"035420","NAVER","KOSPI",,"430500","-14000","-3.15","437500","439000","430000","275614","119649701500","70715391547500","164263395"
"160550","NEW","KOSDAQ","중견기업부","10750","50","0.47","10750","10800","10400","190765","2035962950","299990639500","27906106"
"053290","NE능률","KOSDAQ","중견기업부","14950","1150","8.33","13850","15350","13850","1388318","20657585150","247068289650","16526307"
"181710","NHN","KOSPI",,"70500","500","0.71","70100","70600","69800","10195","715758000","1379334262500","19565025"
"104200","NHN벅스","KOSDAQ","중견기업부","6700","10","0.15","6630","6750","6530","12009","80126150","99344585000","14827550"
"060250","NHN한국사이버결제","KOSDAQ","우량기업부","47350","-300","-0.63","47450","47550","47000","18872","889980250","1160206112150","24502769"
"005940","NH투자증권","KOSPI",,"13250","100","0.76","13050","13250","13000","115239","1515269000","3728667752750","281408887"
"005945","NH투자증권우","KOSPI",,"12000","50","0.42","11950","12000","11900","7797","93211900","226451616000","18870968"
"338100","NH프라임리츠","KOSPI",,"4805","-15","-0.31","4820","4825","4800","20833","100186045","89661300000","18660000"
"034310","NICE","KOSPI",,"18400","50","0.27","18350","18450","18250","20588","377949450","697034320000","37882300"
"030190","NICE평가정보","KOSDAQ","우량기업부","20900","-150","-0.71","21150","21150","20700","34579","722253950","1268939738000","60714820"
"008260","NI스틸","KOSPI",,"4730","75","1.61","4655","4765","4630","79322","374963755","135278553410","28600117"
"004250","NPC","KOSPI",,"7040","130","1.88","6900","7170","6840","3462340","24267667420","258508800000","36720000"
"004255","NPC우","KOSPI",,"3395","50","1.49","3345","3395","3330","10831","36400705","17925600000","5280000"
"010060","OCI","KOSPI",,"139000","-500","-0.36","141500","146500","138000","470647","67022476500","3315062569000","23849371"
"078590","OQP","KOSDAQ","관리종목(소속부없음)","2380","0","0.00","0","0","0","0","0","197556560040","83006958"
"178920","PI첨단소재","KOSPI",,"60500","-400","-0.66","61300","61400","60200","33610","2035300200","1776662481000","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","6880","30","0.44","6970","7220","6850","252553","1774687880","68800000000","10000000"
"005490","POSCO","KOSPI",,"361000","500","0.14","359000","364000","357000","146915","53017202000","31474447435000","87186835"
"218410","RFHIC","KOSDAQ","우량기업부","33950","-350","-1.02","34200","34200","33550","46226","1559454300","904686699000","26647620"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","24650","-250","-1.00","24700","25000","24350","4885","120167550","98571627850","3998849"
"091340","S&K폴리텍","KOSDAQ","중견기업부","5880","-70","-1.18","5950","5950","5830","10364","60863330","68817879480","11703721"
"010950","S-Oil","KOSPI",,"99300","4200","4.42","94200","99600","94000","270292","26401921100","11179471245600","112582792"
"010955","S-Oil우","KOSPI",,"56100","1000","1.81","55100","56400","54500","9990","555257800","225630104700","4021927"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1770","-25","-1.39","1780","1785","1755","493662","872215990","286857837750","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","7460","-90","-1.19","7570","7630","7390","4662","34807000","179398378400","24048040"
"034120","SBS","KOSPI",,"54100","0","0.00","53500","54700","52600","31610","1690295300","987464686200","18252582"
"101060","SBS미디어홀딩스","KOSPI",,"2130","-10","-0.47","2140","2140","2130","13508","28806755","297978884700","139896190"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","7450","-10","-0.13","7530","7540","7380","9053","67247170","159903484750","21463555"
"036120","SCI평가정보","KOSDAQ","중견기업부","3450","-20","-0.58","3470","3470","3410","19606","67263120","122475000000","35500000"
"099220","SDN","KOSDAQ","우량기업부","2545","10","0.39","2530","2560","2505","102128","258290815","135316219710","53169438"
"036540","SFA반도체","KOSDAQ","우량기업부","6880","-20","-0.29","6880","6900","6810","226079","1547981650","1131486884640","164460303"
"255220","SG","KOSDAQ","중견기업부","2185","-10","-0.46","2195","2200","2180","9427","20657650","90328483395","41340267"
"040610","SG&G","KOSDAQ","중견기업부","2905","15","0.52","2865","2915","2795","27696","79115075","99023304380","34087196"
"049470","SGA","KOSDAQ","중견기업부","1265","-15","-1.17","1275","1285","1250","116481","147320335","66870744985","52862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","1355","-25","-1.81","1375","1375","1340","109604","147926635","62568217130","46175806"
"005090","SGC에너지","KOSPI",,"46900","-150","-0.32","46700","47100","46450","7310","342113350","688351487600","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","73000","400","0.55","72600","73000","71200","2992","215365700","147770031000","2024247"
"001380","SG글로벌","KOSPI",,"2750","10","0.36","2715","2765","2710","66606","182280230","123651393250","44964143"
"004060","SG세계물산","KOSPI",,"771","1","0.13","775","775","755","131803","101048175","156069644160","202424960"
"001770","SHD","KOSPI",,"31300","500","1.62","31100","31600","30850","5894","183368950","38025681400","1214878"
"002360","SH에너지화학","KOSPI",,"1080","-5","-0.46","1085","1090","1075","160318","173506235","120024428400","111133730"
"009160","SIMPAC","KOSPI",,"8510","220","2.65","8270","8690","8270","550762","4699732640","556805181160","65429516"
"123700","SJM","KOSPI",,"4790","100","2.13","4695","4815","4695","10431","49537585","74747461420","15604898"
"025530","SJM홀딩스","KOSPI",,"4070","70","1.75","4030","4085","4030","5943","24101375","60781412560","14934008"
"034730","SK","KOSPI",,"265500","-1000","-0.38","264500","266000","263000","37699","9966829000","18680658853500","70360297"
"337450","SK5호스팩","KOSDAQ","SPAC(소속부없음)","2380","-25","-1.04","2405","2415","2375","33045","78827350","10257800000","4310000"
"340350","SK6호스팩","KOSDAQ","SPAC(소속부없음)","2190","0","0.00","2200","2205","2180","30880","67596070","12504900000","5710000"
"011790","SKC","KOSPI",,"155500","1000","0.65","155000","155500","152500","81872","12610563500","5888520339000","37868298"
"018670","SK가스","KOSPI",,"134000","-1000","-0.74","135000","135500","128500","36398","4786117000","1236852696000","9230244"
"001740","SK네트웍스","KOSPI",,"5510","-60","-1.08","5550","5580","5510","172270","953161200","1367513934970","248187647"
"001745","SK네트웍스우","KOSPI",,"107000","0","0.00","107000","107000","107000","20","2140000","12160336000","113648"
"006120","SK디스커버리","KOSPI",,"47200","-300","-0.63","47600","47600","47100","27858","1316894050","898586756000","19037855"
"006125","SK디스커버리우","KOSPI",,"40050","50","0.13","40000","40100","39800","2567","102473150","54406122750","1358455"
"210980","SK디앤디","KOSPI",,"38650","150","0.39","38550","38750","38050","16704","641075350","857649838600","22190164"
"068400","SK렌터카","KOSPI",,"12900","-200","-1.53","13200","13200","12800","24639","318737150","609987336000","47285840"
"036490","SK머티리얼즈","KOSDAQ","우량기업부","407000","-1500","-0.37","408500","408500","404800","5227","2123753000","4292902911000","10547673"
"302440","SK바이오사이언스","KOSPI",,"303500","-4000","-1.30","306000","306500","296000","367495","110390283500","23217750000000","76500000"
"326030","SK바이오팜","KOSPI",,"119000","-2000","-1.65","121000","121000","118000","79637","9493701500","9319276750000","78313250"
"361610","SK아이이테크놀로지","KOSPI",,"209000","-500","-0.24","213000","213000","208000","81940","17251130500","14901196728000","71297592"
"03473K","SK우","KOSPI",,"247000","-500","-0.20","247500","247500","245000","699","172264500","139835345000","566135"
"096770","SK이노베이션","KOSPI",,"250500","1000","0.40","247500","251000","245500","100945","25023997000","23162623782000","92465564"
"096775","SK이노베이션우","KOSPI",,"156500","-1000","-0.63","157500","157500","154000","1192","185329000","195378669000","1248426"
"001510","SK증권","KOSPI",,"943","4","0.43","935","946","933","641659","602339384","445652531253","472590171"
"001515","SK증권우","KOSPI",,"4295","15","0.35","4295","4295","4295","1902","8169090","16804247630","3912514"
"285130","SK케미칼","KOSPI",,"270500","3500","1.31","265500","270500","264000","42952","11466139000","3178752618000","11751396"
"28513K","SK케미칼우","KOSPI",,"135000","-500","-0.37","134500","137000","133000","6318","850883000","196920450000","1458670"
"017670","SK텔레콤","KOSPI",,"304500","4000","1.33","299500","306000","299500","88195","26717801500","21942313543500","72060143"
"000660","SK하이닉스","KOSPI",,"105500","1000","0.96","104000","106000","103500","673558","70663201000","76804249507500","728002365"
"048550","SM C&C","KOSDAQ","중견기업부","5820","-140","-2.35","5850","5900","5760","2520108","14672990670","552740648400","94972620"
"063440","SM Life Design","KOSDAQ","중견기업부","3185","60","1.92","3130","3195","3105","901148","2845794985","143736355490","45129154"
"950180","SNK","KOSDAQ","외국기업(소속부없음)","18950","50","0.26","18800","18950","18750","10492","197394450","399121110000","21061800"
"064960","SNT모티브","KOSPI",,"55800","-300","-0.53","56000","56100","55200","8488","471512100","815970988800","14623136"
"100840","SNT에너지","KOSPI",,"21600","-600","-2.70","22200","22200","21450","13194","286965700","162144957600","7506711"
"003570","SNT중공업","KOSPI",,"10350","0","0.00","10350","10400","10300","2602","26810150","344165413950","33252697"
"036530","SNT홀딩스","KOSPI",,"18800","-50","-0.27","18700","19300","18700","1147","21644150","306513056800","16303886"
"005610","SPC삼립","KOSPI",,"81500","100","0.12","81400","81800","80900","1901","154740600","703264233500","8629009"
"011810","STX","KOSPI",,"4885","15","0.31","4870","4895","4795","50793","245480070","131251645500","26868300"
"077970","STX엔진","KOSPI",,"11500","250","2.22","11250","11500","11000","21852","246652300","264602396000","23008904"
"071970","STX중공업","KOSPI",,"5780","40","0.70","5710","5820","5670","55714","318857830","163955341280","28365976"
"002820","SUN&L","KOSPI",,"5840","50","0.86","5790","5850","5760","640","3702440","73630655760","12607989"
